country,year,co2,co2_growth_prct,co2_per_capita,gdp,population,gdp_per_capita
Kyrgyzstan,2000,4.575,-1.447,0.927,15667579904.0,4935185.0,3174.669217871265
Kyrgyzstan,2001,3.857,-15.704,0.774,16336560128.0,4981443.0,3279.4835006643657
Kyrgyzstan,2002,4.917,27.497,0.978,16170502144.0,5026646.0,3216.956623561715
Kyrgyzstan,2003,5.376,9.32,1.059,17135749120.0,5078276.0,3374.3241052672206
Kyrgyzstan,2004,5.808,8.048,1.131,18155683840.0,5137043.0,3534.267445298784
Kyrgyzstan,2005,5.519,-4.977,1.063,17942169600.0,5193112.0,3454.99376866896
Kyrgyzstan,2006,5.461,-1.059,1.041,18316494848.0,5246785.0,3490.99397974188
Kyrgyzstan,2007,6.522,19.442,1.232,19684079616.0,5294777.0,3717.6409159441464
Kyrgyzstan,2008,7.481,14.697,1.399,20960393216.0,5345425.0,3921.1836693995333
Kyrgyzstan,2009,6.709,-10.314,1.239,21348214784.0,5414084.0,3943.0889480104115
Kyrgyzstan,2010,6.356,-5.271,1.159,21037254656.0,5483781.0,3836.2681981647333
Kyrgyzstan,2011,7.62,19.896,1.372,22069688320.0,5552339.0,3974.845253504874
Kyrgyzstan,2012,10.087,32.368,1.791,22051598336.0,5631955.0,3915.4429209750433
Kyrgyzstan,2013,9.734,-3.498,1.702,24453877760.0,5719561.0,4275.4815902828905
Kyrgyzstan,2014,10.236,5.163,1.761,25441021952.0,5814426.0,4375.500170094176
Kyrgyzstan,2015,10.265,0.277,1.735,26325837824.0,5914985.0,4450.702381155658
Kyrgyzstan,2016,9.622,-6.265,1.599,27316666368.0,6018303.0,4538.931716797908
Kyrgyzstan,2017,9.361,-2.712,1.529,28611477504.0,6121266.0,4674.111124071393
Kyrgyzstan,2018,11.172,19.345,1.795,29601148928.0,6223503.0,4756.348462915499
Laos,1985,0.205,12.0,0.055,5053974016.0,3741609.0,1350.7488398707615
Laos,1986,0.209,1.786,0.054,5300658176.0,3848392.0,1377.3696068383886
Laos,1987,0.213,1.754,0.054,5223150080.0,3959701.0,1319.0768898964845
Laos,1988,0.213,0.0,0.052,5118280192.0,4074966.0,1256.030158779239
Laos,1989,0.231,8.621,0.055,5846232064.0,4193540.0,1394.1042803931762
Laos,1990,0.513,122.222,0.119,6235010048.0,4314442.0,1445.148653754066
Laos,1991,0.546,6.429,0.123,6550550528.0,4437233.0,1476.2692263399285
Laos,1992,0.593,8.571,0.13,6965636096.0,4561117.0,1527.1776838875214
Laos,1993,0.607,2.48,0.13,7432922112.0,4685293.0,1586.4369873986536
Laos,1994,0.634,4.418,0.132,8095761920.0,4807956.0,1683.8261248647034
Laos,1995,0.671,5.776,0.136,8730281984.0,4927432.0,1771.7711749243824
Laos,1996,0.75,11.774,0.149,9400684544.0,5043920.0,1863.7655918412663
Laos,1997,0.792,5.67,0.154,10121303040.0,5150539.0,1965.0958938472265
Laos,1998,0.82,3.49,0.156,10598967296.0,5246922.0,2020.0352313222877
Laos,1999,0.846,3.142,0.158,11458882560.0,5340060.0,2145.834046808463
Laos,2000,0.96,13.544,0.177,12209285120.0,5430862.0,2248.1302452538844
Laos,2001,1.063,10.651,0.193,13005703168.0,5519714.0,2356.227726291616
Laos,2002,1.166,9.699,0.208,13872425984.0,5606103.0,2474.522138462315
Laos,2003,1.221,4.735,0.215,14843718656.0,5689072.0,2609.163437551854
Laos,2004,1.282,5.039,0.222,16000772096.0,5768170.0,2773.977205248805
Laos,2005,1.337,4.252,0.228,17208610816.0,5852969.0,2940.150685233426
Laos,2006,1.757,31.437,0.296,17176979456.0,5946597.0,2888.539353852296
Laos,2007,1.835,4.441,0.304,20454811648.0,6041355.0,3385.7986574203965
Laos,2008,2.131,16.125,0.347,22210959360.0,6135863.0,3619.859074428487
Laos,2009,2.667,25.154,0.428,24050841600.0,6229933.0,3860.529736034079
Laos,2010,3.005,12.636,0.475,26198018048.0,6323425.0,4143.010796838738
Laos,2011,3.17,5.511,0.494,28505276416.0,6416331.0,4442.613140749752
Laos,2012,3.398,7.188,0.522,30756620288.0,6508806.0,4725.385929155055
Laos,2013,4.261,25.403,0.646,33213894656.0,6600736.0,5031.84715401434
Laos,2014,4.45,4.424,0.665,35727802368.0,6691467.0,5339.307862984305
Laos,2015,9.229,107.413,1.36,38423805952.0,6787420.0,5661.032609150458
Laos,2016,16.458,78.326,2.388,41124319232.0,6891366.0,5967.513441021708
Laos,2017,19.684,19.6,2.813,43945238528.0,6997925.0,6279.752716412365
Laos,2018,20.558,4.441,2.893,46666960896.0,7105008.0,6568.1785152106795
Latvia,1985,25.6,7.796,9.642,37201219584.0,2655099.0,14011.236335820246
Latvia,1986,24.091,-5.895,9.027,38189518848.0,2668865.0,14309.273360773213
Latvia,1987,19.835,-17.669,7.396,38039138304.0,2681830.0,14184.02296342423
Latvia,1988,19.407,-2.154,7.213,39628009472.0,2690475.0,14729.001188266013
Latvia,1989,18.121,-6.629,6.728,41772724224.0,2693388.0,15509.360041702124
Latvia,1990,19.663,8.509,7.311,42100703232.0,2689398.0,15654.32235466822
Latvia,1991,17.921,-8.86,6.689,36517597184.0,2678970.0,13631.207958282474
Latvia,1992,14.195,-20.792,5.331,24608100352.0,2662885.0,9241.14272753048
Latvia,1993,11.923,-16.005,4.518,21636016128.0,2638889.0,8198.911029603747
Latvia,1994,10.371,-13.013,3.979,21944829952.0,2606464.0,8419.387320139469
Latvia,1995,9.135,-11.92,3.554,21646094336.0,2570150.0,8422.113236970605
Latvia,1996,9.213,0.851,3.635,21989048320.0,2534288.0,8676.617779826129
Latvia,1997,8.681,-5.772,3.474,23781386240.0,2498881.0,9516.814222045788
Latvia,1998,8.307,-4.307,3.374,25140078592.0,2462333.0,10209.86137618267
Latvia,1999,7.719,-7.081,3.181,25600796672.0,2426357.0,10551.12527628869
Latvia,2000,7.083,-8.243,2.96,26780788736.0,2392536.0,11193.473676467147
Latvia,2001,7.497,5.858,3.178,28293371904.0,2359255.0,11992.502677328224
Latvia,2002,7.521,0.319,3.233,30072958976.0,2326150.0,12928.211411989769
Latvia,2003,7.727,2.734,3.368,32361883648.0,2294342.0,14105.08269822023
Latvia,2004,7.732,0.067,3.416,34792599552.0,2263453.0,15371.469852477609
Latvia,2005,7.812,1.029,3.498,38221836288.0,2233165.0,17115.54510660878
Latvia,2006,8.311,6.39,3.771,42441265152.0,2203917.0,19257.19759500925
Latvia,2007,8.639,3.944,3.97,46307684352.0,2176059.0,21280.52794156776
Latvia,2008,8.199,-5.09,3.813,44298825728.0,2150411.0,20600.16700435405
Latvia,2009,7.457,-9.051,3.507,37661278208.0,2126268.0,17712.385366284965
Latvia,2010,8.555,14.731,4.071,35958493184.0,2101537.0,17110.568685681003
Latvia,2011,7.812,-8.689,3.761,37962579968.0,2076974.0,18277.831098511586
Latvia,2012,7.521,-3.729,3.662,39482474496.0,2053635.0,19225.65329087204
Latvia,2013,7.37,-2.007,3.628,40519245824.0,2031491.0,19945.569940501828
Latvia,2014,7.173,-2.666,3.567,41379799040.0,2011040.0,20576.318243297
Latvia,2015,7.263,1.258,3.646,42500100096.0,1991951.0,21335.916443727783
Latvia,2016,7.212,-0.713,3.654,43297222656.0,1973477.0,21939.56284061076
Latvia,2017,7.216,0.065,3.691,44937031680.0,1954861.0,22987.328347130562
Latvia,2018,7.863,8.962,4.062,46862479360.0,1935632.0,24210.428097902906
Lithuania,1985,40.301,7.737,10.973,47660892160.0,3672853.0,12976.53136676039
Lithuania,1986,36.31,-9.904,9.806,49468977152.0,3702823.0,13359.800658038475
Lithuania,1987,36.07,-0.661,9.665,50529333248.0,3732010.0,13539.442082952619
Lithuania,1988,36.79,1.996,9.796,54561832960.0,3755543.0,14528.347288261644
Lithuania,1989,36.898,0.295,9.779,54088605696.0,3773181.0,14335.014857755299
Lithuania,1990,35.738,-3.145,9.44,51021991936.0,3785851.0,13477.020605406817
Lithuania,1991,37.82,5.828,9.97,48112087040.0,3793430.0,12683.003782856149
Lithuania,1992,21.168,-44.029,5.577,37861879808.0,3795748.0,9974.813872786075
Lithuania,1993,16.32,-22.905,4.308,31722383360.0,3788532.0,8373.265254193444
Lithuania,1994,15.767,-3.387,4.182,28612204544.0,3770461.0,7588.516243504441
Lithuania,1995,15.057,-4.501,4.018,30095167488.0,3747269.0,8031.226871623041
Lithuania,1996,15.74,4.533,4.229,31645790208.0,3722023.0,8502.309149621053
Lithuania,1997,15.163,-3.667,4.104,34267160576.0,3694897.0,9274.1856067977
Lithuania,1998,15.997,5.502,4.364,36819656704.0,3665514.0,10044.882301363465
Lithuania,1999,13.45,-15.925,3.701,36398338048.0,3633949.0,10016.193966398538
Lithuania,2000,11.843,-11.945,3.29,37788340224.0,3599639.0,10497.81387077982
Lithuania,2001,12.594,6.339,3.537,40252133376.0,3560145.0,11306.318528037482
Lithuania,2002,12.666,0.574,3.603,42971131904.0,3515799.0,12222.294819470624
Lithuania,2003,12.659,-0.052,3.649,47492665344.0,3469683.0,13687.89752377955
Lithuania,2004,13.254,4.698,3.873,50600710144.0,3422593.0,14784.320000654474
Lithuania,2005,13.863,4.591,4.109,54504800256.0,3373536.0,16156.578811075382
Lithuania,2006,14.196,2.403,4.272,58536325120.0,3322937.0,17615.83957806001
Lithuania,2007,15.475,9.012,4.729,65020497920.0,3272416.0,19869.264152234922
Lithuania,2008,14.919,-3.595,4.627,66724208640.0,3224384.0,20693.629741370754
Lithuania,2009,12.831,-13.997,4.034,56833646592.0,3180482.0,17869.507386616242
Lithuania,2010,13.803,7.581,4.397,57760002048.0,3139021.0,18400.642126319002
Lithuania,2011,13.961,1.143,4.504,61248360448.0,3099800.0,19758.810390347764
Lithuania,2012,14.056,0.68,4.588,63596855296.0,3063340.0,20760.62575358922
Lithuania,2013,13.154,-6.415,4.344,65826070528.0,3028191.0,21737.753836531447
Lithuania,2014,12.855,-2.276,4.292,68128043008.0,2994928.0,22747.80662773863
Lithuania,2015,13.055,1.56,4.405,69339054080.0,2963764.0,23395.60574998549
Lithuania,2016,13.122,0.508,4.473,70911025152.0,2933676.0,24171.389462231004
Lithuania,2017,13.286,1.253,4.574,73923043328.0,2904452.0,25451.63195260242
Lithuania,2018,13.435,1.118,4.671,76617523200.0,2876128.0,26639.121485552798
Luxembourg,1985,9.237,2.583,25.205,10292481024.0,366471.0,28085.39017821328
Luxembourg,1986,9.111,-1.361,24.747,11089389568.0,368179.0,30119.560235646248
Luxembourg,1987,8.812,-3.281,23.782,11347894272.0,370536.0,30625.61875769156
Luxembourg,1988,9.1,3.262,24.368,12527435776.0,373436.0,33546.406281129835
Luxembourg,1989,9.846,8.204,26.12,13761264640.0,376960.0,36505.90152801358
Luxembourg,1990,11.816,20.0,30.989,14057150464.0,381275.0,36868.796705789784
Luxembourg,1991,12.435,5.242,32.181,15214076928.0,386405.0,39373.39560305897
Luxembourg,1992,12.202,-1.869,31.167,15430616064.0,391524.0,39411.67352192969
Luxembourg,1993,12.352,1.225,31.136,16017019904.0,396705.0,40375.13997554858
Luxembourg,1994,11.543,-6.55,28.71,16564453376.0,402049.0,41200.08599946772
Luxembourg,1995,9.156,-20.679,22.461,16736430080.0,407639.0,41056.98934596543
Luxembourg,1996,9.207,0.562,22.283,16903203840.0,413202.0,40907.84613820843
Luxembourg,1997,8.564,-6.989,20.468,17799362560.0,418413.0,42540.17575935738
Luxembourg,1998,7.663,-10.517,18.092,18802137088.0,423579.0,44388.7376097493
Luxembourg,1999,8.118,5.929,18.907,20317839360.0,429352.0,47322.102517281855
Luxembourg,2000,8.704,7.219,19.979,21906683904.0,435634.0,50286.90116933022
Luxembourg,2001,9.205,5.766,20.862,22374428672.0,441254.0,50706.46084114818
Luxembourg,2002,9.981,8.42,22.382,23139020800.0,445920.0,51890.52027269465
Luxembourg,2003,10.453,4.728,23.158,23425226752.0,451351.0,51900.24338486012
Luxembourg,2004,11.822,13.099,25.823,24177319936.0,457798.0,52812.20087462156
Luxembourg,2005,12.08,2.181,25.985,24847697920.0,464868.0,53451.08271595377
Luxembourg,2006,11.911,-1.396,25.214,26033442816.0,472402.0,55108.66341802109
Luxembourg,2007,11.307,-5.072,23.562,28098930688.0,479877.0,58554.44350948264
Luxembourg,2008,11.172,-1.189,22.864,27632140288.0,488643.0,56548.72839271206
Luxembourg,2009,10.63,-4.852,21.351,26325504000.0,497876.0,52875.62364926207
Luxembourg,2010,11.198,5.336,22.083,27499366400.0,507075.0,54231.35906917123
Luxembourg,2011,11.102,-0.85,21.425,28088633344.0,518207.0,54203.500423575904
Luxembourg,2012,10.872,-2.075,20.49,27989147648.0,530596.0,52750.39323326976
Luxembourg,2013,10.339,-4.905,19.038,29106192384.0,543068.0,53595.85242363755
Luxembourg,2014,9.823,-4.983,17.666,30743879680.0,556075.0,55287.28980802949
Luxembourg,2015,9.351,-4.81,16.422,31975024640.0,569415.0,56154.16636372417
Luxembourg,2016,9.094,-2.746,15.589,33357813760.0,583355.0,57182.699659726924
Luxembourg,2017,9.268,1.911,15.543,33958649856.0,596290.0,56949.88991262641
Luxembourg,2018,9.574,3.301,15.749,35015057408.0,607920.0,57598.13364916437
Malaysia,1985,36.33,4.413,2.405,103003217920.0,15108141.0,6817.729455927106
Malaysia,1986,40.102,10.383,2.577,104308424704.0,15558747.0,6704.166132658369
Malaysia,1987,40.878,1.935,2.55,109808533504.0,16033107.0,6848.861764846951
Malaysia,1988,42.869,4.872,2.594,119529209856.0,16524616.0,7233.403175964876
Malaysia,1989,50.084,16.829,2.943,130700369920.0,17020144.0,7679.157703953621
Malaysia,1990,54.269,8.357,3.098,143192113152.0,17517060.0,8174.437556987303
Malaysia,1991,65.785,21.22,3.651,157980852224.0,18017470.0,8768.203983356154
Malaysia,1992,72.961,10.908,3.938,173287833600.0,18526708.0,9353.406638675366
Malaysia,1993,86.719,18.856,4.552,191825428480.0,19050074.0,10069.537182900182
Malaysia,1994,88.036,1.519,4.494,211032850432.0,19588706.0,10773.189940775057
Malaysia,1995,110.841,25.904,5.504,233476947968.0,20136886.0,11594.491222128387
Malaysia,1996,110.633,-0.188,5.347,258686615552.0,20689060.0,12503.546103689583
Malaysia,1997,119.629,8.131,5.63,279679762432.0,21249178.0,13161.909718672412
Malaysia,1998,109.782,-8.231,5.033,260986650624.0,21810542.0,11966.0781755905
Malaysia,1999,103.987,-5.279,4.649,279023157248.0,22368652.0,12473.847652867056
Malaysia,2000,122.878,18.167,5.355,305415979008.0,22945152.0,13310.697571670042
Malaysia,2001,130.89,6.52,5.56,309255241728.0,23542522.0,13136.02857535824
Malaysia,2002,132.035,0.875,5.469,328308785152.0,24142448.0,13598.819189835265
Malaysia,2003,153.384,16.169,6.2,349844013056.0,24739420.0,14141.156625983956
Malaysia,2004,169.678,10.623,6.698,376296144896.0,25333250.0,14853.844054592284
Malaysia,2005,169.967,0.17,6.556,397908672512.0,25923540.0,15349.318515603965
Malaysia,2006,170.166,0.117,6.419,423206289408.0,26509416.0,15964.376182711834
Malaysia,2007,175.451,3.105,6.476,453156765696.0,27092604.0,16726.216708294265
Malaysia,2008,192.847,9.915,6.971,478516183040.0,27664304.0,17297.242794902773
Malaysia,2009,192.119,-0.377,6.809,474711556096.0,28217208.0,16823.47722340212
Malaysia,2010,199.346,3.762,6.942,514171994112.0,28717728.0,17904.3409740492
Malaysia,2011,203.452,2.06,6.971,545368309760.0,29184140.0,18687.146846197968
Malaysia,2012,212.99,4.688,7.181,575191121920.0,29660216.0,19392.68149362095
Malaysia,2013,241.671,13.466,8.02,602189201408.0,30134806.0,19983.178302458626
Malaysia,2014,245.05,1.398,8.006,638408589312.0,30606454.0,20858.626396641703
Malaysia,2015,235.506,-3.895,7.58,670135287808.0,31068834.0,21569.373598249615
Malaysia,2016,236.817,0.557,7.512,698530070528.0,31526414.0,22156.978288999187
Malaysia,2017,244.106,3.078,7.634,738639609856.0,31975812.0,23099.9484815585
Malaysia,2018,262.207,7.415,8.093,773658509312.0,32399270.0,23878.88706480115
Malta,1985,1.198,-12.097,3.432,3531468800.0,349122.0,10115.285774027418
Malta,1986,1.484,23.853,4.215,3668678912.0,352095.0,10419.571172552862
Malta,1987,1.854,24.938,5.22,3819621376.0,355177.0,10754.134913015201
Malta,1988,2.012,8.498,5.612,4140703488.0,358450.0,11551.690578881295
Malta,1989,2.169,7.832,5.993,4479557120.0,361913.0,12377.44187138898
Malta,1990,2.427,11.909,6.643,4761399808.0,365396.0,13030.793462435277
Malta,1991,2.272,-6.408,6.162,5061075456.0,368676.0,13727.705237118771
Malta,1992,2.294,0.958,6.167,5300727296.0,371892.0,14253.405010056684
Malta,1993,2.886,25.811,7.69,5540228096.0,375257.0,14763.823448996287
Malta,1994,2.658,-7.875,7.022,5855593984.0,378568.0,15467.746835443038
Malta,1995,2.452,-7.757,6.422,6229765120.0,381860.0,16314.264704341906
Malta,1996,2.534,3.337,6.577,6467464192.0,385271.0,16786.792133329527
Malta,1997,2.556,0.88,6.574,6810149888.0,388843.0,17513.88063562929
Malta,1998,2.525,-1.225,6.433,7162084864.0,392487.0,18247.95436281966
Malta,1999,2.573,1.898,6.497,7503059968.0,395993.0,18947.45606109199
Malta,2000,2.468,-4.07,6.183,8014503936.0,399212.0,20075.80918409266
Malta,2001,2.737,10.875,6.805,8066432512.0,402163.0,20057.619701464333
Malta,2002,2.747,0.39,6.788,8310288384.0,404708.0,20534.035363768446
Malta,2003,2.961,7.775,7.276,8525085184.0,406926.0,20949.964327666454
Malta,2004,2.849,-3.775,6.969,8566343168.0,408805.0,20954.59489976884
Malta,2005,2.657,-6.753,6.476,8894058496.0,410217.0,21681.350348717875
Malta,2006,2.667,0.408,6.487,9060388864.0,411204.0,22033.80527426776
Malta,2007,2.731,2.398,6.628,9425146880.0,412091.0,22871.518378222285
Malta,2008,2.69,-1.501,6.508,9744470016.0,413407.0,23571.12970027116
Malta,2009,2.526,-6.099,6.08,9508432896.0,415509.0,22883.81935409341
Malta,2010,2.603,3.026,6.216,9849064448.0,418758.0,23519.704574002168
Malta,2011,2.584,-0.725,6.1,9990638592.0,423577.0,23586.35759731997
Malta,2012,2.717,5.152,6.32,10262471680.0,429912.0,23871.098457358716
Malta,2013,2.379,-12.432,5.438,10776326144.0,437531.0,24629.85741353184
Malta,2014,2.364,-0.623,5.296,11795842048.0,446449.0,26421.47714072604
Malta,2015,1.665,-29.569,3.647,12842327040.0,456585.0,28126.914024770853
Malta,2016,1.356,-18.555,2.9,13651020800.0,467717.0,29186.49696290706
Malta,2017,1.531,12.869,3.193,14540544000.0,479507.0,30323.945218735076
Malta,2018,1.547,1.038,3.146,15606394880.0,491590.0,31746.770438780284
Mongolia,1985,8.998,40.052,4.687,3725435904.0,1919755.0,1940.5788259439355
Mongolia,1986,9.595,6.637,4.871,4076226048.0,1969916.0,2069.238509662341
Mongolia,1987,10.483,9.248,5.185,4221095936.0,2021507.0,2088.093652903502
Mongolia,1988,11.493,9.639,5.542,4436184064.0,2073778.0,2139.1798273489253
Mongolia,1989,10.459,-8.996,4.932,4620239872.0,2120835.0,2178.5003887619737
Mongolia,1990,9.791,-6.386,4.53,4502882816.0,2161440.0,2083.2791176252867
Mongolia,1991,11.96,22.15,5.436,4287970048.0,2200077.0,1949.0090792276815
Mongolia,1992,10.943,-8.505,4.893,4068637696.0,2236503.0,1819.1961718808336
Mongolia,1993,9.193,-15.989,4.049,4139237888.0,2270313.0,1823.2014211256333
Mongolia,1994,7.865,-14.448,3.417,4442844672.0,2301514.0,1930.4008891538354
Mongolia,1995,7.837,-0.352,3.363,4952892928.0,2330339.0,2125.3958878944222
Mongolia,1996,7.935,1.255,3.367,5318280704.0,2357038.0,2256.340671639575
Mongolia,1997,7.615,-4.036,3.197,5799569920.0,2381777.0,2434.976036799415
Mongolia,1998,7.622,0.084,3.169,6297035264.0,2405156.0,2618.1400557801658
Mongolia,1999,7.488,-1.757,3.083,6816929792.0,2428500.0,2807.053651225036
Mongolia,2000,7.432,-0.744,3.032,7225650688.0,2450988.0,2948.056329937152
Mongolia,2001,7.804,5.007,3.156,7799420416.0,2472612.0,3154.324421300228
Mongolia,2002,8.197,5.031,3.286,8569503232.0,2494622.0,3435.191075842352
Mongolia,2003,7.931,-3.24,3.152,9616039936.0,2516461.0,3821.255300996121
Mongolia,2004,8.501,7.189,3.35,11156312064.0,2537955.0,4395.787972599987
Mongolia,2005,8.515,0.165,3.327,12547451904.0,2559258.0,4902.769437079029
Mongolia,2006,9.281,8.997,3.596,14288905216.0,2581245.0,5535.664075281502
Mongolia,2007,11.958,28.84,4.589,16520107008.0,2605647.0,6340.117064207086
Mongolia,2008,11.918,-0.335,4.525,18865760256.0,2633896.0,7162.68229876958
Mongolia,2009,13.026,9.302,4.885,19534581760.0,2666718.0,7325.327147452412
Mongolia,2010,13.772,5.726,5.096,21791068160.0,2702527.0,8063.2194090937855
Mongolia,2011,21.368,55.151,7.787,26811267072.0,2743946.0,9771.062211865685
Mongolia,2012,35.0,63.797,12.534,30114910208.0,2792354.0,10784.775214030886
Mongolia,2013,43.478,24.223,15.281,33619040256.0,2845160.0,11816.221321823728
Mongolia,2014,29.626,-31.86,10.206,36271697920.0,2902826.0,12495.305581526416
Mongolia,2015,23.282,-21.413,7.853,37107212288.0,2964756.0,12516.11002321945
Mongolia,2016,25.629,10.08,8.46,37463158784.0,3029559.0,12365.878592890913
Mongolia,2017,34.135,33.19,11.026,39174762496.0,3096033.0,12653.212189921749
Mongolia,2018,45.316,32.753,14.322,41531756544.0,3163994.0,13126.370196656504
Montenegro,1985,1.891,2.007,3.127,4374625792.0,604622.0,7235.307005037858
Montenegro,1986,1.975,4.437,3.25,4528319488.0,607633.0,7452.392296007623
Montenegro,1987,1.928,-2.37,3.156,4323439104.0,610820.0,7078.0902786418255
Montenegro,1988,1.989,3.187,3.239,4192552960.0,614277.0,6825.183036317492
Montenegro,1989,1.983,-0.305,3.21,4213823744.0,617866.0,6819.963785027821
Montenegro,1990,1.962,-1.076,3.157,3852049152.0,621450.0,6198.48604392952
Montenegro,1991,1.388,-29.253,2.221,3585538560.0,624961.0,5737.219698509187
Montenegro,1992,1.483,6.859,2.363,2862750464.0,627669.0,4560.92377351757
Montenegro,1993,1.294,-12.786,2.055,1856250880.0,629560.0,2948.489230573734
Montenegro,1994,1.257,-2.858,1.992,1915098752.0,630973.0,3035.1516657606585
Montenegro,1995,1.327,5.625,2.1,2226638592.0,632066.0,3522.794442352539
Montenegro,1996,1.553,17.001,2.453,2909671936.0,633014.0,4596.536468387745
Montenegro,1997,1.67,7.521,2.635,3194862336.0,633610.0,5042.316781616451
Montenegro,1998,1.758,5.257,2.773,3442988032.0,633912.0,5431.334368177287
Montenegro,1999,1.212,-31.05,1.912,3205303552.0,633728.0,5057.853766915775
Montenegro,2000,1.521,25.497,2.401,3766656000.0,633330.0,5947.382880962531
Montenegro,2001,1.667,9.628,2.634,4003584768.0,633062.0,6324.159036555661
Montenegro,2002,1.766,5.937,2.791,4290322944.0,632745.0,6780.492843088448
Montenegro,2003,1.889,6.961,2.988,4622735872.0,632356.0,7310.33764525046
Montenegro,2004,2.041,8.05,3.227,5084312064.0,632550.0,8037.802646431112
Montenegro,2005,1.751,-14.228,2.766,5587145728.0,632885.0,8828.058380274457
Montenegro,2006,2.063,17.82,3.261,6395709440.0,632551.0,10110.978308468408
Montenegro,2007,2.056,-0.355,3.253,7462959616.0,631931.0,11809.769762838032
Montenegro,2008,2.605,26.738,4.125,8414771200.0,631475.0,13325.580901856763
Montenegro,2009,1.682,-35.443,2.664,8371377664.0,631187.0,13262.912043498995
Montenegro,2010,2.422,44.009,3.838,9033098240.0,631048.0,14314.439218569745
Montenegro,2011,2.407,-0.605,3.81,9801452544.0,631801.0,15513.51223565648
Montenegro,2012,2.213,-8.067,3.496,9593079808.0,633053.0,15153.67561325829
Montenegro,2013,2.151,-2.815,3.393,9985414144.0,633951.0,15751.081935354625
Montenegro,2014,2.107,-2.044,3.321,10205667328.0,634301.0,16089.628312110497
Montenegro,2015,2.239,6.261,3.531,10689585152.0,633969.0,16861.368855574958
Montenegro,2016,2.015,-9.984,3.182,10966155264.0,633264.0,17316.877738194496
Montenegro,2017,2.103,4.364,3.325,11443806208.0,632445.0,18094.547680826
Montenegro,2018,2.4,14.111,3.801,11980409856.0,631459.0,18972.585482192826
Myanmar,1985,6.676,1.939,0.181,54736506880.0,36881024.0,1484.1373948836128
Myanmar,1986,6.756,1.211,0.18,54201446400.0,37572344.0,1442.5888999632282
Myanmar,1987,4.943,-26.833,0.129,51998273536.0,38233172.0,1360.030330101829
Myanmar,1988,4.087,-17.331,0.105,46103011328.0,38868272.0,1186.1348332645198
Myanmar,1989,4.425,8.287,0.112,47782109184.0,39489416.0,1209.997868390862
Myanmar,1990,4.236,-4.284,0.106,49171472384.0,40099556.0,1226.2348337223484
Myanmar,1991,4.137,-2.321,0.102,48063922176.0,40680540.0,1181.4966609587777
Myanmar,1992,4.842,17.028,0.117,51891175424.0,41237808.0,1258.3398085562646
Myanmar,1993,5.303,9.523,0.127,54198382592.0,41788304.0,1296.974928487167
Myanmar,1994,6.174,16.423,0.146,57338249216.0,42337112.0,1354.325944953449
Myanmar,1995,6.893,11.64,0.161,60452843520.0,42880188.0,1409.8082666988307
Myanmar,1996,7.188,4.285,0.166,63378620416.0,43423376.0,1459.5507363591444
Myanmar,1997,7.42,3.223,0.169,65935163392.0,43972060.0,1499.478609644397
Myanmar,1998,8.046,8.444,0.181,68698886144.0,44516188.0,1543.2338039366714
Myanmar,1999,8.934,11.029,0.198,75075469312.0,45041644.0,1666.8012675558646
Myanmar,2000,10.219,14.392,0.224,84093542400.0,45538340.0,1846.653663704035
Myanmar,2001,8.856,-13.344,0.192,92175081472.0,46014828.0,2003.16040455481
Myanmar,2002,9.328,5.334,0.201,101591490560.0,46480236.0,2185.692227552373
Myanmar,2003,9.997,7.172,0.213,113781440512.0,46924296.0,2424.7873747962035
Myanmar,2004,12.565,25.691,0.265,127115616256.0,47338444.0,2685.2512570121653
Myanmar,2005,11.555,-8.042,0.242,142039121920.0,47724472.0,2976.2324435983282
Myanmar,2006,12.813,10.891,0.266,158028611584.0,48088276.0,3286.2191105374623
Myanmar,2007,12.841,0.216,0.265,174123352064.0,48445652.0,3594.199786267713
Myanmar,2008,9.772,-23.9,0.201,177512906752.0,48729480.0,3642.8237434916196
Myanmar,2009,10.207,4.454,0.208,183291527168.0,49015836.0,3739.4348872882633
Myanmar,2010,13.122,28.551,0.266,189724114944.0,49390988.0,3841.2698880208673
Myanmar,2011,15.122,15.245,0.304,197359075328.0,49794528.0,3963.4691452040674
Myanmar,2012,11.819,-21.845,0.235,211845251072.0,50218196.0,4218.495843060551
Myanmar,2013,12.722,7.646,0.251,229512151040.0,50648336.0,4531.484529718805
Myanmar,2014,15.849,24.581,0.31,247629414400.0,51072436.0,4848.5921916863335
Myanmar,2015,21.887,38.095,0.425,265615310848.0,51483956.0,5159.186113203888
Myanmar,2016,21.14,-3.412,0.407,282251788288.0,51892352.0,5439.178942746707
Myanmar,2017,23.63,11.777,0.452,298481287168.0,52288344.0,5708.371394741436
Myanmar,2018,34.017,43.956,0.646,317599023104.0,52666016.0,6030.43570077524
Netherlands,1985,146.98,2.018,10.126,353024507904.0,14515705.0,24320.176519431883
Netherlands,1986,144.014,-2.018,9.869,362737696768.0,14592526.0,24857.77286043554
Netherlands,1987,151.48,5.184,10.322,367878504448.0,14675302.0,25067.866027424854
Netherlands,1988,145.603,-3.88,9.863,377506496512.0,14762321.0,25572.299675098515
Netherlands,1989,161.664,11.031,10.886,395159109632.0,14850230.0,26609.628916993206
Netherlands,1990,162.665,0.619,10.885,411390803968.0,14944550.0,27527.814753070517
Netherlands,1991,171.111,5.192,11.372,423864926208.0,15046578.0,28170.187680414776
